c:\data\music\Matthew Sweet\100% Fun\01 Sick of Myself.m4a|1995
c:\data\music\Matthew Sweet\Girlfriend\02 I've Been Waiting.m4a|1990
c:\data\music\MGMT\Congratulations\09 Congratulations.m4a|2010
c:\data\music\Michelle Shocked\Short Sharp Shocked\07 Anchorage.m4a|2003
c:\data\music\Mr. Big\Lean Into It\11 To Be With You.m4a|1991
c:\data\music\Nada Surf\If I Had a Hi-Fi (Deluxe Edition)\01 Electrocution.m4a|2010
c:\data\music\Nada Surf\Lucky\02 Whose Authority.m4a|2007
c:\data\music\Nada Surf\Lucky\04 Here Goes Something.m4a|2007
c:\data\music\Nada Surf\Lucky\08 From Now On.m4a|2007
c:\data\music\Neil Young\Greatest Hits\06 Only Love Can Break Your Heart.m4a|1970
c:\data\music\Neil Young\Neil Young_ Greatest Hits\09 The Needle and the Damage Done.m4a|1972
c:\data\music\Neil Young\Neil Young_ Greatest Hits\16 Harvest Moon.m4a|2004
c:\data\music\Nick Drake\Pink Moon\01 Pink Moon.m4a|1972
c:\data\music\Nick Drake\Pink Moon\04 Which Will.m4a|1972
c:\data\music\Nick Drake\Pink Moon\09 Free Ride.m4a|1972
c:\data\music\Nick Lowe\Basher - The Best of Nick Lowe\14 Cruel to Be Kind.m4a|1989
c:\data\music\Nirvana\Nevermind\04 Breed.m4a|1991
c:\data\music\Nirvana\Nevermind\08 Drain You.m4a|1991
c:\data\music\Nirvana\Nevermind\11 On a Plain.m4a|1991
c:\data\music\Nirvana\Nirvana\11 Rape Me.m4a|1993
c:\data\music\Nirvana\With the Lights Out (Box Set)\3-14 Sappy (B-Side).m4a|2004
c:\data\music\Oasis\(What's the Story) Morning Glory\04 Don't Look Back In Anger.m4a|1995
c:\data\music\Oasis\Dig Out Your Soul\05 I'm Outta Time.m4a|2008
c:\data\music\OK Go\Oh No\03 Here It Goes Again.m4a|2005
c:\data\music\OK Go\Oh No\09 Let It Rain.m4a|2005
c:\data\music\OK Go\OK Go\01 Get Over It.m4a|2002
c:\data\music\OK Go\OK Go\02 Don't Ask Me.m4a|2002
c:\data\music\OK Go\OK Go\04 What To Do.m4a|2002
c:\data\music\OK Go\OK Go\05 1000 Miles Per Hour.m4a|2002
c:\data\music\OK Go\OK Go\08 There's A Fire.m4a|2002
c:\data\music\OK Go\OK Go\12 Bye Bye Baby.m4a|2002
c:\data\music\Old 97's\Hit By a Train - The Best of Old 97's\12 Valentine.m4a|1999
c:\data\music\Old 97's\Hit By a Train - The Best of Old 97's\18 Nineteen (Live).m4a|2006
c:\data\music\Old 97's\Satellite Rides\1-02 Rollerskate Skinny.m4a|2001
c:\data\music\Old 97's\Satellite Rides\1-07 Question.m4a|2001
c:\data\music\Old 97's\Satellite Rides\1-10 Can't Get A Line.m4a|2001
c:\data\music\Old 97's\Satellite Rides\1-12 Book Of Poems.m4a|2001
c:\data\music\Old 97's\Satellite Rides  [Bonus Disc]\2-06 Singular Girl.m4a|2001
c:\data\music\Old 97's\The Grand Theatre, Vol. 2\03 Perfume.m4a|2011
c:\data\music\Orchestral Manoeuvres In the Dark\The OMD Singles\04 Souvenir.m4a|1998
c:\data\music\Orchestral Manoeuvres In the Dark\The OMD Singles\10 So In Love.m4a|1998
c:\data\music\Page & Plant\Walking Into Clarksdale\02 When The World Was Young.m4a|1998
c:\data\music\Patty Griffin\Flaming Red\02 One Big Love.m4a|1998
c:\data\music\Patty Griffin\Flaming Red\05 Goodbye.m4a|1998
c:\data\music\Paul McCartney\McCartney II (Deluxe Edition)\01 Coming Up.m4a|2011
c:\data\music\Paul McCartney\Wingspan_ Hits and History\2-01 Let Me Roll It.m4a|2010
c:\data\music\Paul McCartney\Wingspan_ Hits and History\2-09 Take It Away.m4a|2001
c:\data\music\Paul McCartney & Linda McCartney\RAM (Deluxe Edition)\01 Too Many People.m4a|1971
c:\data\music\Paul McCartney & Linda McCartney\RAM (Deluxe Edition)\05 Uncle Albert _ Admiral Halsey.m4a|1971
c:\data\music\Paul Simon\The Essential Paul Simon\1-14 American Tune.m4a|2010
c:\data\music\Paul Simon\The Rhythm of the Saints (Remastered)\01 The Obvious Child 1.m4a|2010
c:\data\music\Paul Simon\The Rhythm of the Saints (Remastered)\01 The Obvious Child.m4a|1990
c:\data\music\Paul Simon\The Rhythm of the Saints (Remastered)\07 Born At the Right Time 1.m4a|2010
c:\data\music\Paul Simon\The Rhythm of the Saints (Remastered)\07 Born At the Right Time.m4a|1990
c:\data\music\Phantom Planet\Raise the Dead (Bonus Track Version)\04 Do the Panic.m4a|2008
c:\data\music\Phantom Planet\The Guest\08 Hey Now Girl.m4a|2001
c:\data\music\Phoenix\Wolfgang Amadeus Phoenix\02 1901.m4a|2009
c:\data\music\Pixies\Doolittle\01 Debaser.m4a|1989
c:\data\music\Pixies\Doolittle\03 Wave Of Mutilation.m4a|1989
c:\data\music\Pixies\Doolittle\05 Here Comes Your Man.m4a|1989
c:\data\music\Pixies\Doolittle\15 Gouge Away.m4a|1989
c:\data\music\Pixies\Surfer Rosa\05 Gigantic.m4a|1988
c:\data\music\Pixies\Surfer Rosa\07 Where Is My Mind_.m4a|1988
c:\data\music\Please, Please Me\Unknown Album\The Beatles.mp3|0
c:\data\music\Polecats\The Best Of Polecats\01 Make A Circuit With Me.m4a|2000
c:\data\music\Porno For Pyros\MTV_ 120 Minutes Live\03 Kimberly Austin.m4a|1998
c:\data\music\Queen\Queen_ Greatest Hits I & II\1-06 You're My Best Friend.m4a|1975
c:\data\music\R.E.M_\Accelerate\03 Supernatural Superserious.m4a|2008
c:\data\music\R.E.M_\Document\03 Exhuming McCarthy.m4a|1987
c:\data\music\R.E.M_\Document\07 The One I Love.m4a|1987
c:\data\music\R.E.M_\Fables Of The Reconstruction\02 Maps And Legends.m4a|1985
c:\data\music\R.E.M_\Fables Of The Reconstruction\06 Can't Get There From Here.m4a|1985
c:\data\music\R.E.M_\Fables Of The Reconstruction\07 Green Grow The Rushes.m4a|1985
c:\data\music\R.E.M_\Monster\01 What's The Frequency, Kenneth_.m4a|1994
c:\data\music\R.E.M_\Murmur\10 Shaking Through.m4a|1983
c:\data\music\R.E.M_\Murmur\11 We Walk.m4a|1983
c:\data\music\R.E.M_\Out Of Time\04 Near Wild Heaven.m4a|1991
c:\data\music\R.E.M_\Out Of Time\08 Half A World Away.m4a|1991
c:\data\music\R.E.M_\Reckoning\01 Harborcoat.m4a|1984
c:\data\music\R.E.M_\Reckoning\09 (Don't Go Back To) Rockville.m4a|1984
c:\data\music\Ra Ra Riot\The Rhumb Line\01 Ghost Under Rocks.m4a|2008
c:\data\music\Ra Ra Riot\The Rhumb Line\05 Dying Is Fine.m4a|2008
c:\data\music\Ra Ra Riot\The Rhumb Line\06 Can You Tell.m4a|2008
c:\data\music\Radiohead\The Best of Radiohead (Special Edition)\1-03 Karma Police.m4a|1997
c:\data\music\Radiohead\The Best of Radiohead (Special Edition)\1-04 Creep.m4a|1992
c:\data\music\Radiohead\The Best of Radiohead (Special Edition)\1-11 Fake Plastic Trees.m4a|2008
c:\data\music\Redd Kross\Researching the Blues (Bonus Track Versi\02 Stay Away from Downtown.m4a|2012
c:\data\music\Redd Kross\Researching the Blues (Bonus Track Versi\11 Pop Show (Bonus Track) [feat. Ast.m4a|2012
c:\data\music\REO Speedwagon\REO Speedwagon_ The Hits\06 Take It On the Run.m4a|1976
c:\data\music\Rhett Miller\The Instigator\01 Our Love.m4a|2002
c:\data\music\Rhett Miller\The Instigator\03 Come Around.m4a|2002
c:\data\music\Rickie Lee Jones\Naked Songs Live and Acoustic\14 Chuck E.'s In Love (Live Acoustic.m4a|1995
c:\data\music\Robert Plant\The Principle of Moments (Remastered)\08 Big Log.m4a|2007
c:\data\music\Robyn Hitchcock\Chronolology (The Very Best of Robyn Hit\08 Balloon Man.m4a|1996
c:\data\music\Roxy Music\The Best of Roxy Music\04 Over You.m4a|1980
c:\data\music\Rufus Wainwright\Want One\06 Go Or Go Ahead.m4a|2003
c:\data\music\Rush\Gold_ Rush\1-08 Closer to the Heart.m4a|1977
c:\data\music\She & Him\Volume Two\03 Don't Look Back.m4a|2010
c:\data\music\Sheryl Crow\Sheryl Crow\07 Hard To Make A Stand.m4a|1996
c:\data\music\Sister Hazel\Sister Hazel\03 All for You.m4a|2005
c:\data\music\Son Volt\Trace\01 Windfall.m4a|1995
c:\data\music\Son Volt\Trace\06 Drown.m4a|1995
c:\data\music\Son Volt\Wide Swing Tremolo\04 Medicine Hat 1.m4a|1998
c:\data\music\Son Volt\Wide Swing Tremolo\13 Hanging Blue Side 1.m4a|1998
c:\data\music\Soul Coughing\El Oso\03 Circles.m4a|1998
c:\data\music\Sounds for Life\White Noise Loops for Sleep\04 Pink Noise Loop.m4a|2006
c:\data\music\Sparrow\Sparrow\01 Mountain On Mountain.m4a|2003
c:\data\music\Sparrow\Sparrow\02 One Eye Closed.m4a|2003
c:\data\music\Sparrow\Sparrow\04 Fifth Time Lonesome.m4a|2003
c:\data\music\Sparrow\Sparrow\07 Carnival.m4a|2003
c:\data\music\Split Enz\History Never Repeats - The Best of Spli\01 I Got You.m4a|1987
c:\data\music\Squeeze\Singles 45's And Under\02 Goodbye Girl.m4a|1978
c:\data\music\Squeeze\Singles 45's And Under\07 Pulling Mussels (From The Shell).m4a|1980
c:\data\music\Squeeze\Singles 45's And Under\12 Annie Get Your Gun.m4a|1982
c:\data\music\Stars\Set Yourself On Fire\01 Your Ex-Lover Is Dead.m4a|2004
c:\data\music\Steve Winwood\Arc of a Diver\01 While You See a Chance.m4a|1980
c:\data\music\Stray Cats\Stray Cats_ Greatest Hits\09 I Won't Stand In Your Way.m4a|1981
c:\data\music\Stroke 9\Nasty Little Thoughts\03 Little Black Backpack.m4a|1999
c:\data\music\Styx\The Grand Illusion\02 Fooling Yourself (The Angry Young.m4a|1977
c:\data\music\Sublime\Sublime\06 Santeria.m4a|1996
c:\data\music\Superdrag\Head Trip In Every Key\02 Hellbent.m4a|1998
c:\data\music\Superdrag\In the Valley of Dying Stars\01 Keep It Close to Me.m4a|2001
c:\data\music\Superdrag\Last Call For Vitriol\04 So Insincere.m4a|2002
c:\data\music\Superdrag\Last Call For Vitriol\06 Feeling Like I Do.m4a|2002
c:\data\music\Superdrag\Last Call For Vitriol\07 Way Down Here Without You.m4a|2002
c:\data\music\Superdrag\Regretfully Yours\01 Slot Machine.m4a|1996
c:\data\music\Superdrag\Regretfully Yours\04 Sucked Out.m4a|1996
c:\data\music\Superdrag\Regretfully Yours\09 What If You Don't Fly.m4a|1996
c:\data\music\Tears for Fears\Songs from the Big Chair (Bonus Tracks)\03 Everybody Wants to Rule the World.m4a|1985
c:\data\music\Teenage Fanclub\Bandwagonesque\01 The Concept.m4a|1991
c:\data\music\Teenage Fanclub\Bandwagonesque\04 What You Do To Me.m4a|1991
c:\data\music\Teenage Fanclub\Bandwagonesque\06 Star Sign.m4a|1991
c:\data\music\Teenage Fanclub\Bandwagonesque\07 Metal Baby.m4a|1991
c:\data\music\Teenage Fanclub\DGC Rarities, Vol. 1\01 Mad Dog 2020.m4a|1993
c:\data\music\Teenage Fanclub\Grand Prix\02 Sparky's Dream.m4a|1995
c:\data\music\Teenage Fanclub\Grand Prix\04 Don't Look Back.m4a|1995
c:\data\music\Teenage Fanclub\Grand Prix\06 Neil Jung.m4a|1995
c:\data\music\Teenage Fanclub\Grand Prix\08 Discolite.m4a|1995
c:\data\music\Teenage Fanclub\Grand Prix\11 I'll Make It Clear.m4a|1995
c:\data\music\Teenage Fanclub\Howdy!\01 I Need Direction.m4a|2000
c:\data\music\Teenage Fanclub\Howdy!\03 Accidental Life.m4a|2000
c:\data\music\Teenage Fanclub\Howdy!\07 The Town And The City.m4a|2000
c:\data\music\Teenage Fanclub\Howdy!\09 Straight & Narrow.m4a|2000
c:\data\music\Teenage Fanclub\Howdy!\11 My Uptight Life.m4a|2000
c:\data\music\Teenage Fanclub\Man-Made\01 It's All In My Mind.m4a|2005
c:\data\music\Teenage Fanclub\Man-Made\10 Flowing.m4a|2005
c:\data\music\Teenage Fanclub\Shadows (Bonus Track Version)\02 Baby Lee.m4a|2010
c:\data\music\Teenage Fanclub\Songs From Northern Britain\01 Start Again.m4a|1997
c:\data\music\Teenage Fanclub\Songs From Northern Britain\07 Take The Long Way Around.m4a|1997
c:\data\music\Teenage Fanclub\Songs From Northern Britain\12 Speed Of Light.m4a|1997
c:\data\music\Teenage Fanclub\Thirteen\02 The Cabbage.m4a|1993
c:\data\music\Teenage Fanclub\Thirteen\03 Radio.m4a|1993
c:\data\music\Teenage Fanclub\Thirteen\04 Norman 3.m4a|1993
c:\data\music\Tenacious D\Tenacious D\04 Wonderboy.m4a|2001
c:\data\music\Tenacious D\Tenacious D\06 Fuck Her Gently.m4a|2001
c:\data\music\Tenacious D\Tenacious D\20 Double Team.m4a|2001
c:\data\music\Tenacious D\Tenacious D\21 City Hall.m4a|2001
c:\data\music\The Airborne Toxic Event\All At Once\03 Changing.m4a|2011
c:\data\music\The Apples In Stereo\New Magnetic Wonder\09 Play Tough.m4a|2007
c:\data\music\The Apples In Stereo\New Magnetic Wonder\13 7 Stars.m4a|2007
c:\data\music\The Apples In Stereo\New Magnetic Wonder\20 Radiation.m4a|2007
c:\data\music\The Apples In Stereo\Tone Soul Evolution\01 Seems So.m4a|1997
c:\data\music\The Apples In Stereo\Tone Soul Evolution\10 Tin Pan Alley.m4a|1997
c:\data\music\The Apples In Stereo\Tone Soul Evolution\11 You Said That Last Night.m4a|1997
c:\data\music\The Apples In Stereo\Velocity of Sound\01 Please.m4a|2002
c:\data\music\The Apples In Stereo\Velocity of Sound\03 That's Something I Do.m4a|2002
c:\data\music\The Apples In Stereo\Velocity of Sound\04 Do You Understand_.m4a|2002
c:\data\music\The Apples In Stereo\Velocity of Sound\08 I Want.m4a|2002
c:\data\music\The Apples In Stereo\Velocity of Sound\10 Baroque.m4a|2002
c:\data\music\The Apples In Stereo\Velocity of Sound\11 She's Telling Lies (Bryce's Mix).m4a|2002
c:\data\music\The Avett Brothers\I and Love and You\07 Kick Drum Heart.m4a|2009
c:\data\music\The Avett Brothers\I and Love and You\11 Slight Figure of Speech.m4a|2009
c:\data\music\The Avett Brothers\The Carpenter\02 Live and Die 1.m4a|2012
c:\data\music\The Avett Brothers\The Carpenter\02 Live and Die.m4a|2012
c:\data\music\The Avett Brothers\The Carpenter\06 February Seven.m4a|2012
c:\data\music\The Band\The Band_ Greatest Hits\01 The Weight.m4a|1968
c:\data\music\The Beach Boys\Greatest Hits\09 Don't Worry Baby.m4a|1964
c:\data\music\The Beatles\1\1-19 Hello, Goodbye.m4a|1967
c:\data\music\The Beatles\Anthology Highlights\23 Real Love 1.m4a|2010
c:\data\music\The Beatles\Beatles For Sale\4-05 I'll Follow the Sun.m4a|1964
c:\data\music\The Beatles\Let It Be\13-02 Dig a Pony.m4a|2009
c:\data\music\The Beatles\Please Please Me\1-07 Please Please Me.m4a|1963
c:\data\music\The Beatles\Revolver\09 And Your Bird Can Sing.m4a|1966
c:\data\music\The Beatles\Rubber Soul\6-02 Norwegian Wood (This Bird Has F.m4a|1965
c:\data\music\The Beatles\The Beatles (White Album)\1-02 Dear Prudence.m4a|1968
c:\data\music\The Beatles\The Beatles (White Album)\2-03 Mother Nature's Son.m4a|1968
c:\data\music\The Beatles\The Beatles (White Album)\2-05 Sexy Sadie.m4a|1968
c:\data\music\The Beatles\The Beatles 1962-1966 (The Red Album)\05 I Want to Hold Your Hand.m4a|1963
c:\data\music\The Beatles\The Beatles Box Set\14-04 She Loves You.m4a|1963
c:\data\music\The Beta Band\High Fidelity\08 Dry The Rain.m4a|1998
c:\data\music\The Breeders\Last Splash\02 Cannonball.m4a|1993
c:\data\music\The Breeders\Last Splash\10 Divine Hammer.m4a|1993
c:\data\music\The Byrds\Mr. Tambourine Man\01 Mr. Tambourine Man.m4a|1965
c:\data\music\The Cat Empire\Two Shoes\01 Sly.m4a|2005
c:\data\music\The Dead Milkmen\Beelzebubba\07 Punk Rock Girl.m4a|1988
c:\data\music\The Decemberists\The Crane Wife\03 Yankee Bayonet (I Will Be Home Th.m4a|2006
c:\data\music\The Decemberists\The Crane Wife\04 O Valencia!.m4a|2006
c:\data\music\The Delgados\Domestiques\07 Falling & Landing.m4a|1996
c:\data\music\The Delgados\Domestiques\08 Akumulator.m4a|1996
c:\data\music\The Delgados\Domestiques\09 Sucrose.m4a|1996
c:\data\music\The Delgados\Hate [Bonus Tracks]\05 Coming In From The Cold.m4a|2002
c:\data\music\The Delgados\Peloton\01 Everything Goes Around The Water.m4a|1998
c:\data\music\The Delgados\Peloton\02 The Arcane Model.m4a|1998
c:\data\music\The Delgados\Peloton\05 Pull The Wires From The Wall.m4a|1998
c:\data\music\The Delgados\Peloton\06 Repeat Failure.m4a|1998
c:\data\music\The Delgados\Peloton\07 And So The Talking Stopped.m4a|1998
c:\data\music\The Delgados\Peloton\11 The Weaker Argument Defeats The S.m4a|1998
c:\data\music\The Delgados\The Great Eastern\02 Accused of Stealing.m4a|2000
c:\data\music\The Delgados\The Great Eastern\04 Reasons for Silence (Ed's Song).m4a|2000
c:\data\music\The Delgados\Universal Audio\03 Everybody Come Down.m4a|2004
c:\data\music\The Delgados\Universal Audio\10 Keep On Breathing.m4a|2004
c:\data\music\The Eames Era\Double Dutch\01 Go to Sleep.m4a|2005
c:\data\music\The Eames Era\Second EP\01 Could Be Anything.m4a|2004
c:\data\music\The Essex Green\Cannibal Sea\02 Don't Know Why (You Stay).m4a|2006
c:\data\music\The Flaming Lips\The Soft Bulletin\02 A Spoonful Weighs a Ton.m4a|1999
c:\data\music\The Flaming Lips\The Soft Bulletin\05 Buggin'.m4a|1999
c:\data\music\The Flaming Lips\Yoshimi Battles the Pink Robots\01 Fight Test.m4a|2002
c:\data\music\The Fratellis\Here We Stand\04 Look Out Sunshine!.m4a|2008
c:\data\music\The Fratellis\We Need Medicine\04 Seven Nights Seven Days.m4a|2013
c:\data\music\The Gaslight Anthem\Handwritten (Deluxe Edition)\01 _45_.m4a|2012
c:\data\music\The Head and the Heart\Let's Be Still\08 Let's Be Still.m4a|2013
c:\data\music\The Hollies\The Hollies' Greatest Hits\03 Look Through Any Window.m4a|1973
c:\data\music\The Housemartins\London 0 Hull 4 (Deluxe Edition)\1-01 Happy Hour.m4a|1986
c:\data\music\The Innocence Mission\Befriended\01 Tomorrow On The Runway.m4a|2003
c:\data\music\The Innocence Mission\Befriended\04 Beautiful Change.m4a|2003
c:\data\music\The Innocence Mission\Befriended\08 Sweep Down Early.m4a|2003
c:\data\music\The Innocence Mission\Birds Of My Neighborhood\03 Follow Me.m4a|1999
c:\data\music\The Innocence Mission\Birds Of My Neighborhood\04 The Lakes Of Canada.m4a|1999
c:\data\music\The Innocence Mission\Birds Of My Neighborhood\05 You Are The Light.m4a|1999
c:\data\music\The Innocence Mission\Birds Of My Neighborhood\07 I Haven't Seen This Day Before.m4a|1999
c:\data\music\The Innocence Mission\Birds Of My Neighborhood\09 I Was In The Air.m4a|1999
c:\data\music\The Innocence Mission\Birds Of My Neighborhood\10 July.m4a|1999
c:\data\music\The Innocence Mission\Now The Day Is Over\04 Moon River.m4a|2004
c:\data\music\The Innocence Mission\Small Planes\02 Too Early To Say.m4a|2001
c:\data\music\The Innocence Mission\Umbrella\04 Every Hour Here.m4a|1991
c:\data\music\The Innocence Mission\Umbrella\11 Revolving Man.m4a|1991
c:\data\music\The Innocence Mission\We Walked In Song\07 Since I Still Tell You My Every D.m4a|2007
c:\data\music\The Jayhawks\Hollywood Town Hall\07 Settled Down Like Rain.m4a|1992
c:\data\music\The Jayhawks\Rainy Day Music\01 Stumbling Through The Dark.m4a|2003
c:\data\music\The Jayhawks\Rainy Day Music\03 All The Right Reasons.m4a|2003
c:\data\music\The Jayhawks\Sound Of Lies\04 It's Up To You.m4a|1997
c:\data\music\The Jayhawks\Sound Of Lies\05 Stick In The Mud.m4a|1997
c:\data\music\The Jayhawks\Sound of Lies (Expanded Edition)\03 Trouble.m4a|1997
c:\data\music\The Jayhawks\Tomorrow The Green Grass\01 Blue.m4a|1995
c:\data\music\The Jayhawks\Tomorrow The Green Grass\04 Two Hearts.m4a|1995
c:\data\music\The La's\The La's\05 There She Goes.m4a|1988
c:\data\music\The Lemonheads\Car Button Cloth\01 It's All True.m4a|1996
c:\data\music\The Lemonheads\Car Button Cloth\02 If I Could Talk I'd Tell You.m4a|1996
c:\data\music\The Lemonheads\Car Button Cloth\04 Hospital.m4a|1996
c:\data\music\The Lemonheads\Car Button Cloth\11 One More Time.m4a|1996
c:\data\music\The Lemonheads\Come On Feel The Lemonheads\01 The Great Big No.m4a|1993
c:\data\music\The Lemonheads\Come On Feel The Lemonheads\02 Into Your Arms.m4a|1993
c:\data\music\The Lemonheads\Come On Feel The Lemonheads\03 It's About Time.m4a|1993
c:\data\music\The Lemonheads\Come On Feel The Lemonheads\04 Down About It.m4a|1993
c:\data\music\The Lemonheads\Come On Feel The Lemonheads\06 Big Gay Heart.m4a|1993
c:\data\music\The Lemonheads\Come On Feel The Lemonheads\09 Dawn Can't Decide.m4a|1993
c:\data\music\The Lemonheads\Come On Feel The Lemonheads\10 I'll Do It Anyway.m4a|1993
c:\data\music\The Lemonheads\Come On Feel The Lemonheads\12 Being Around.m4a|1993
c:\data\music\The Lemonheads\It's A Shame About Ray\01 Rockin Stroll.m4a|1992
c:\data\music\The Lemonheads\It's A Shame About Ray\02 Confetti.m4a|1992
c:\data\music\The Lemonheads\It's A Shame About Ray\03 It's A Shame About Ray.m4a|1992
c:\data\music\The Lemonheads\It's A Shame About Ray\13 Mrs. Robinson.m4a|1992
c:\data\music\The Lemonheads\Lemonheads\02 Become the Enemy.m4a|2006
c:\data\music\The Lemonheads\Lemonheads\03 Pittsburgh.m4a|2006
c:\data\music\The Lemonheads\Lovey\02 Half The Time.m4a|1990
c:\data\music\The Lemonheads\Lovey\06 Stove.m4a|1990
c:\data\music\The Like\Release Me\03 Release Me.m4a|2010
c:\data\music\The Little Ones\Sing Song\02 Lovers Who Uncover.m4a|2006
c:\data\music\The Little Ones\Sing Song\05 Oh, MJ!.m4a|2006
c:\data\music\The Lumineers\The Lumineers\03 Submarines.m4a|2012
c:\data\music\The Misfits\Collection\07 Where Eagles Dare.m4a|1986
c:\data\music\The New Pornographers\Challengers\01 My Rights Versus Yours.m4a|2007
c:\data\music\The New Pornographers\Challengers\02 All The Old Showstoppers.m4a|2007
c:\data\music\The New Pornographers\Challengers\03 Challengers.m4a|2007
c:\data\music\The New Pornographers\Challengers\06 Failsafe.m4a|2007
c:\data\music\The New Pornographers\Challengers\10 Mutiny, I Promise You.m4a|2007
c:\data\music\The Pretenders\The Singles\02 Kid.m4a|1980
c:\data\music\The Pretenders\The Singles\08 Back On The Chain Gang.m4a|1983
c:\data\music\The Pulsars\Pulsars\04 Suffocation.m4a|1997
c:\data\music\The Raconteurs\Consolers of the Lonely\02 Salute Your Solution.m4a|2008
c:\data\music\The Raconteurs\Consolers of the Lonely\06 Hold Up.m4a|2008
c:\data\music\The Raconteurs\Consolers of the Lonely\11 Pull This Blanket Off.m4a|2008
c:\data\music\The Raconteurs\Consolers of the Lonely\12 Rich Kid Blues.m4a|2008
c:\data\music\The Raconteurs\Consolers of the Lonely\13 These Stones Will Shout.m4a|2008
c:\data\music\The Ramones\Mania\01 I Wanna Be Sedated.m4a|1978
c:\data\music\The Ramones\Mania\03 Do You Remember Rock 'n' Roll Rad.m4a|1980
c:\data\music\The Ramones\Mania\06 Sheena Is A Punk Rocker.m4a|1977
c:\data\music\The Ramones\Mania\09 Blitzkrieg Bop.m4a|1976
c:\data\music\The Ramones\Mania\13 I Wanna Be Your Boyfriend.m4a|1976
c:\data\music\The Ramones\Mania\30 Rock 'n' Roll High School.m4a|1980
c:\data\music\The Records\Smashes, Crashes and Near Misses\01 Starry Eyes.m4a|1988
c:\data\music\The Redwalls\The Redwalls\05 Put Us Down.m4a|2007
c:\data\music\The Shins\Chutes Too Narrow\01 Kissing The Lipless.m4a|2003
c:\data\music\The Shins\Chutes Too Narrow\03 So Says I.m4a|2003
c:\data\music\The Shins\Oh, Inverted World\01 Caring Is Creepy.m4a|2001
c:\data\music\The Shins\Oh, Inverted World\04 Know Your Onion!.m4a|2001
c:\data\music\The Shins\Oh, Inverted World\05 Girl Inform Me.m4a|2001
c:\data\music\The Shins\Oh, Inverted World\07 The Celibate Life.m4a|2001
c:\data\music\The Shins\Port of Morrow\02 Simple Song.m4a|2012
c:\data\music\The Shins\Wincing The Night Away\01 Sleeping Lessons.m4a|2007
c:\data\music\The Shins\Wincing The Night Away\02 Australia.m4a|2007
c:\data\music\The Shins\Wincing The Night Away\04 Phantom Limb.m4a|2007
c:\data\music\The Shins\Wincing The Night Away\07 Turn On Me.m4a|2007
c:\data\music\The Shins\Wincing The Night Away\10 Girl Sailor.m4a|2007
c:\data\music\The Smiths\Singles\02 This Charming Man.m4a|1983
c:\data\music\The Smiths\Singles\04 Heaven Knows I'm Miserable Now.m4a|1995
c:\data\music\The Smiths\Singles\06 How Soon Is Now_.m4a|1984
c:\data\music\The Smiths\Singles\09 The Boy With The Thorn In His Sid.m4a|1986
c:\data\music\The Smiths\Singles\11 Panic.m4a|1986
c:\data\music\The Smiths\Singles\12 Ask.m4a|1995
c:\data\music\The Smiths\Singles\13 Shoplifters Of The World Unite.m4a|1995
c:\data\music\The Smiths\Singles\14 Sheila Take A Bow.m4a|1995
c:\data\music\The Smiths\Singles\15 Girlfriend In A Coma.m4a|1987
c:\data\music\The Smiths\The Sound of The Smiths (Deluxe)\41 Cemetry Gates.m4a|1986
c:\data\music\The Stone Roses\The Stone Roses [US]\01 I Wanna Be Adored.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\02 She Bangs The Drum.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\03 Elephant Stone.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\04 Waterfall.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\08 (Song For My) Sugar Spun Sister.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\09 Made Of Stone.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\10 Shoot You Down.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\11 This Is The One.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\12 I Am The Resurrection.m4a|1989
c:\data\music\The Stone Roses\The Stone Roses [US]\13 Fools Gold.m4a|1989
c:\data\music\The Strokes\Angles\02 Under Cover of Darkness.m4a|2010
c:\data\music\The Strokes\Angles\08 Gratisfaction.m4a|2011
c:\data\music\The Strokes\First Impressions Of Earth\01 You Only Live Once.m4a|2006
c:\data\music\The Strokes\First Impressions Of Earth\08 Electricityscape.m4a|2006
c:\data\music\The Strokes\First Impressions Of Earth\10 Fear Of Sleep.m4a|2006
c:\data\music\The Strokes\First Impressions Of Earth\14 Red Light.m4a|2006
c:\data\music\The Strokes\Is This It_\01 Is This It.m4a|2000
c:\data\music\The Strokes\Is This It_\05 Someday.m4a|2000
c:\data\music\The Strokes\Is This It_\07 Last Night.m4a|2000
c:\data\music\The Strokes\Is This It_\08 Hard To Explain.m4a|2000
c:\data\music\The Strokes\Is This It_\09 When It Started.m4a|2000
c:\data\music\The Strokes\Is This It_\10 Trying Your Luck.m4a|2000
c:\data\music\The Strokes\Room On Fire\01 What Ever Happened_.m4a|2003
c:\data\music\The Strokes\Room On Fire\02 Reptilia.m4a|2003
c:\data\music\The Strokes\Room On Fire\03 Automatic Stop.m4a|2003
c:\data\music\The Strokes\Room On Fire\04 12_51.m4a|2003
c:\data\music\The Strokes\Room On Fire\06 Between Love & Hate.m4a|2003
